-0.9941108494,0.0000000000,0.1083679796
-0.4987142384,2.6000001431,0.0358346663
-0.4947217405,7.4000000954,0.0724597424
-0.4987142384,7.4000000954,0.0358346663
-0.9941108494,0.0000000000,0.1083679796
-0.4987142384,2.6000001431,0.0358346663
-0.4947217405,2.5999999046,0.0724597424
-0.4947217405,7.4000000954,0.0724597424
-0.9941108494,0.0000000000,0.1083679796
-0.4987142384,-1.0000000000,0.0358346663
-0.4947217405,2.5999999046,0.0724597424
-0.4987142384,2.6000001431,0.0358346663
-0.9941108494,0.0000000000,0.1083679796
-0.4987142384,-1.0000000000,0.0358346663
-0.4947217405,-1.0000000000,0.0724597424
-0.4947217405,2.5999999046,0.0724597424
-0.9993569199,0.0000000000,0.0358573102
-0.5000000000,7.4000000954,-0.0000000000
-0.4987142384,11.0000000000,0.0358346663
-0.5000000000,11.0000000000,-0.0000000000
-0.9993569199,0.0000000000,0.0358573102
-0.5000000000,7.4000000954,-0.0000000000
-0.4987142384,7.4000000954,0.0358346663
-0.4987142384,11.0000000000,0.0358346663
-0.9993569199,0.0000000000,0.0358573102
-0.5000000000,2.5999999046,-0.0000000000
-0.4987142384,7.4000000954,0.0358346663
-0.5000000000,7.4000000954,-0.0000000000
-0.9993569199,0.0000000000,0.0358573102
-0.5000000000,2.5999999046,-0.0000000000
-0.4987142384,2.6000001431,0.0358346663
-0.4987142384,7.4000000954,0.0358346663
-0.9993569199,0.0000000000,0.0358573102
-0.5000000000,-1.0000000000,-0.0000000000
-0.4987142384,2.6000001431,0.0358346663
-0.5000000000,2.5999999046,-0.0000000000
-0.9993569199,0.0000000000,0.0358573102
-0.5000000000,-1.0000000000,-0.0000000000
-0.4987142384,-1.0000000000,0.0358346663
-0.4987142384,2.6000001431,0.0358346663
-0.9993569199,0.0000000000,-0.0358573102
-0.4987142384,7.4000000954,-0.0358346663
-0.5000000000,11.0000000000,-0.0000000000
-0.4987142384,11.0000000000,-0.0358346663
-0.9993569199,0.0000000000,-0.0358573102
-0.4987142384,7.4000000954,-0.0358346663
-0.5000000000,7.4000000954,-0.0000000000
-0.5000000000,11.0000000000,-0.0000000000
-0.9993569199,0.0000000000,-0.0358573102
-0.4987142384,2.6000001431,-0.0358346663
-0.5000000000,7.4000000954,-0.0000000000
-0.4987142384,7.4000000954,-0.0358346663
-0.9993569199,0.0000000000,-0.0358573102
-0.4987142384,2.6000001431,-0.0358346663
-0.5000000000,2.5999999046,-0.0000000000
-0.5000000000,7.4000000954,-0.0000000000
-0.9993569199,0.0000000000,-0.0358573102
-0.4987142384,-1.0000000000,-0.0358346663
-0.5000000000,2.5999999046,-0.0000000000
-0.4987142384,2.6000001431,-0.0358346663
-0.9993569199,0.0000000000,-0.0358573102
-0.4987142384,-1.0000000000,-0.0358346663
-0.5000000000,-1.0000000000,-0.0000000000
-0.5000000000,2.5999999046,-0.0000000000
-0.9941108494,0.0000000000,-0.1083679796
-0.4947217405,7.4000000954,-0.0724597424
-0.4987142384,11.0000000000,-0.0358346663
-0.4947217405,11.0000000000,-0.0724597424
-0.9941108494,0.0000000000,-0.1083679796
-0.4947217405,7.4000000954,-0.0724597424
-0.4987142384,7.4000000954,-0.0358346663
-0.4987142384,11.0000000000,-0.0358346663
-0.9941108494,0.0000000000,-0.1083679796
-0.4947217405,2.5999999046,-0.0724597424
-0.4987142384,7.4000000954,-0.0358346663
-0.4947217405,7.4000000954,-0.0724597424
-0.9941108494,0.0000000000,-0.1083679796
-0.4947217405,2.5999999046,-0.0724597424
-0.4987142384,2.6000001431,-0.0358346663
-0.4987142384,7.4000000954,-0.0358346663
-0.9941108494,0.0000000000,-0.1083679796
-0.4947217405,-1.0000000000,-0.0724597424
-0.4987142384,2.6000001431,-0.0358346663
-0.4947217405,2.5999999046,-0.0724597424
-0.9941108494,0.0000000000,-0.1083679796
-0.4947217405,-1.0000000000,-0.0724597424
-0.4987142384,-1.0000000000,-0.0358346663
-0.4987142384,2.6000001431,-0.0358346663
-0.9832649152,0.0000000000,-0.1821815209
-0.4878419340,7.3999996185,-0.1095912382
-0.4947217405,11.0000000000,-0.0724597424
-0.4878419340,11.0000000000,-0.1095912382
-0.9832649152,0.0000000000,-0.1821815209
-0.4878419340,7.3999996185,-0.1095912382
-0.4947217405,7.4000000954,-0.0724597424
-0.4947217405,11.0000000000,-0.0724597424
-0.9832649152,0.0000000000,-0.1821815209
-0.4878419340,2.5999999046,-0.1095912382
-0.4947217405,7.4000000954,-0.0724597424
-0.4878419340,7.3999996185,-0.1095912382
-0.9832649152,0.0000000000,-0.1821815209
-0.4878419340,2.5999999046,-0.1095912382
-0.4947217405,2.5999999046,-0.0724597424
-0.4947217405,7.4000000954,-0.0724597424
-0.9832649152,0.0000000000,-0.1821815209
-0.4878419340,-0.9999999404,-0.1095912382
-0.4947217405,2.5999999046,-0.0724597424
-0.4878419340,2.5999999046,-0.1095912382
-0.9832649152,0.0000000000,-0.1821815209
-0.4878419340,-0.9999999404,-0.1095912382
-0.4947217405,-1.0000000000,-0.0724597424
-0.4947217405,2.5999999046,-0.0724597424
-0.9664941961,0.0000000000,-0.2566884665
-0.4779316187,7.4000000954,-0.1469059736
-0.4878419340,11.0000000000,-0.1095912382
-0.4779316187,11.0000000000,-0.1469059736
-0.9664941961,0.0000000000,-0.2566884665
-0.4779316187,7.4000000954,-0.1469059736
-0.4878419340,7.3999996185,-0.1095912382
-0.4878419340,11.0000000000,-0.1095912382
-0.9664941961,0.0000000000,-0.2566884665
-0.4779316187,2.5999999046,-0.1469059736
-0.4878419340,7.3999996185,-0.1095912382
-0.4779316187,7.4000000954,-0.1469059736
-0.9664941961,0.0000000000,-0.2566884665
-0.4779316187,2.5999999046,-0.1469059736
-0.4878419340,2.5999999046,-0.1095912382
-0.4878419340,7.3999996185,-0.1095912382
-0.9664941961,0.0000000000,-0.2566884665
-0.4779316187,-1.0000000000,-0.1469059736
-0.4878419340,2.5999999046,-0.1095912382
-0.4779316187,2.5999999046,-0.1469059736
-0.9664941961,0.0000000000,-0.2566884665
-0.4779316187,-1.0000000000,-0.1469059736
-0.4878419340,-0.9999999404,-0.1095912382
-0.4878419340,2.5999999046,-0.1095912382
-0.9499221104,0.0000000000,-0.3124867745
-0.4718077779,7.4000000954,-0.1655217111
-0.4779316187,11.0000000000,-0.1469059736
-0.4718077779,11.0000000000,-0.1655217111
-0.9499221104,0.0000000000,-0.3124867745
-0.4718077779,7.4000000954,-0.1655217111
-0.4779316187,7.4000000954,-0.1469059736
-0.4779316187,11.0000000000,-0.1469059736
-0.9499221104,0.0000000000,-0.3124867745
-0.4718077779,2.6000001431,-0.1655217111
-0.4779316187,7.4000000954,-0.1469059736
-0.4718077779,7.4000000954,-0.1655217111
-0.9499221104,0.0000000000,-0.3124867745
-0.4718077779,2.6000001431,-0.1655217111
-0.4779316187,2.5999999046,-0.1469059736
-0.4779316187,7.4000000954,-0.1469059736
-0.9499221104,0.0000000000,-0.3124867745
-0.4718077779,-1.0000000000,-0.1655217111
-0.4779316187,2.5999999046,-0.1469059736
-0.4718077779,2.6000001431,-0.1655217111
-0.9499221104,0.0000000000,-0.3124867745
-0.4718077779,-1.0000000000,-0.1655217111
-0.4779316187,-1.0000000000,-0.1469059736
-0.4779316187,2.5999999046,-0.1469059736
-0.9368853214,0.0000000000,-0.3496368037
-0.4648941755,7.4000005722,-0.1840473711
-0.4718077779,11.0000000000,-0.1655217111
-0.4648941755,11.0000009537,-0.1840473711
-0.9368853214,0.0000000000,-0.3496368037
-0.4648941755,7.4000005722,-0.1840473711
-0.4718077779,7.4000000954,-0.1655217111
-0.4718077779,11.0000000000,-0.1655217111
-0.9368853214,0.0000000000,-0.3496368037
-0.4648941755,2.6000001431,-0.1840473711
-0.4718077779,7.4000000954,-0.1655217111
-0.4648941755,7.4000005722,-0.1840473711
-0.9368853214,0.0000000000,-0.3496368037
-0.4648941755,2.6000001431,-0.1840473711
-0.4718077779,2.6000001431,-0.1655217111
-0.4718077779,7.4000000954,-0.1655217111
-0.9368853214,0.0000000000,-0.3496368037
-0.4648941755,-1.0000000000,-0.1840473711
-0.4718077779,2.6000001431,-0.1655217111
-0.4648941755,2.6000001431,-0.1840473711
-0.9368853214,0.0000000000,-0.3496368037
-0.4648941755,-1.0000000000,-0.1840473711
-0.4718077779,-1.0000000000,-0.1655217111
-0.4718077779,2.6000001431,-0.1655217111
-0.9222635255,0.0000000000,-0.3865617538
-0.4571873248,7.3999996185,-0.2024344653
-0.4648941755,11.0000009537,-0.1840473711
-0.4571873248,10.9999990463,-0.2024344653
-0.9222635255,0.0000000000,-0.3865617538
-0.4571873248,7.3999996185,-0.2024344653
-0.4648941755,7.4000005722,-0.1840473711
-0.4648941755,11.0000009537,-0.1840473711
-0.9222635255,0.0000000000,-0.3865617538
-0.4571873248,2.5999999046,-0.2024344653
-0.4648941755,7.4000005722,-0.1840473711
-0.4571873248,7.3999996185,-0.2024344653
-0.9222635255,0.0000000000,-0.3865617538
-0.4571873248,2.5999999046,-0.2024344653
-0.4648941755,2.6000001431,-0.1840473711
-0.4648941755,7.4000005722,-0.1840473711
-0.9222635255,0.0000000000,-0.3865617538
-0.4571873248,-0.9999999404,-0.2024344653
-0.4648941755,2.6000001431,-0.1840473711
-0.4571873248,2.5999999046,-0.2024344653
-0.9222635255,0.0000000000,-0.3865617538
-0.4571873248,-0.9999999404,-0.2024344653
-0.4648941755,-1.0000000000,-0.1840473711
-0.4648941755,2.6000001431,-0.1840473711
-0.9060587144,0.0000000000,-0.4231519893
-0.4486878216,7.4000000954,-0.2206337154
-0.4571873248,10.9999990463,-0.2024344653
-0.4486878216,11.0000000000,-0.2206337154
-0.9060587144,0.0000000000,-0.4231519893
-0.4486878216,7.4000000954,-0.2206337154
-0.4571873248,7.3999996185,-0.2024344653
-0.4571873248,10.9999990463,-0.2024344653
-0.9060587144,0.0000000000,-0.4231519893
-0.4486878216,2.5999999046,-0.2206337154
-0.4571873248,7.3999996185,-0.2024344653
-0.4486878216,7.4000000954,-0.2206337154
-0.9060587144,0.0000000000,-0.4231519893
-0.4486878216,2.5999999046,-0.2206337154
-0.4571873248,2.5999999046,-0.2024344653
-0.4571873248,7.3999996185,-0.2024344653
-0.9060587144,0.0000000000,-0.4231519893
-0.4486878216,-1.0000000000,-0.2206337154
-0.4571873248,2.5999999046,-0.2024344653
-0.4486878216,2.5999999046,-0.2206337154
-0.9060587144,0.0000000000,-0.4231519893
-0.4486878216,-1.0000000000,-0.2206337154
-0.4571873248,-0.9999999404,-0.2024344653
-0.4571873248,2.5999999046,-0.2024344653
-0.8882697545,0.0000000000,-0.4593221563
-0.4393999875,7.4000000954,-0.2385951877
-0.4486878216,11.0000000000,-0.2206337154
-0.4393999875,11.0000000000,-0.2385951877
-0.8882697545,0.0000000000,-0.4593221563
-0.4393999875,7.4000000954,-0.2385951877
-0.4486878216,7.4000000954,-0.2206337154
-0.4486878216,11.0000000000,-0.2206337154
-0.8882697545,0.0000000000,-0.4593221563
-0.4393999875,2.6000001431,-0.2385951877
-0.4486878216,7.4000000954,-0.2206337154
-0.4393999875,7.4000000954,-0.2385951877
-0.8882697545,0.0000000000,-0.4593221563
-0.4393999875,2.6000001431,-0.2385951877
-0.4486878216,2.5999999046,-0.2206337154
-0.4486878216,7.4000000954,-0.2206337154
-0.8882697545,0.0000000000,-0.4593221563
-0.4393999875,-1.0000000000,-0.2385951877
-0.4486878216,2.5999999046,-0.2206337154
-0.4393999875,2.6000001431,-0.2385951877
-0.8882697545,0.0000000000,-0.4593221563
-0.4393999875,-1.0000000000,-0.2385951877
-0.4486878216,-1.0000000000,-0.2206337154
-0.4486878216,2.5999999046,-0.2206337154
-0.8689118398,0.0000000000,-0.4949668824
-0.4293323755,7.4000000954,-0.2562688291
-0.4393999875,11.0000000000,-0.2385951877
-0.4293323755,11.0000000000,-0.2562688291
-0.8689118398,0.0000000000,-0.4949668824
-0.4293323755,7.4000000954,-0.2562688291
-0.4393999875,7.4000000954,-0.2385951877
-0.4393999875,11.0000000000,-0.2385951877
-0.8689118398,0.0000000000,-0.4949668824
-0.4293323755,2.6000001431,-0.2562688291
-0.4393999875,7.4000000954,-0.2385951877
-0.4293323755,7.4000000954,-0.2562688291
-0.8689118398,0.0000000000,-0.4949668824
-0.4293323755,2.6000001431,-0.2562688291
-0.4393999875,2.6000001431,-0.2385951877
-0.4393999875,7.4000000954,-0.2385951877
-0.8689118398,0.0000000000,-0.4949668824
-0.4293323755,-1.0000000000,-0.2562688291
-0.4393999875,2.6000001431,-0.2385951877
-0.4293323755,2.6000001431,-0.2562688291
-0.8689118398,0.0000000000,-0.4949668824
-0.4293323755,-1.0000000000,-0.2562688291
-0.4393999875,-1.0000000000,-0.2385951877
-0.4393999875,2.6000001431,-0.2385951877
-0.8480069033,0.0000000000,-0.5299851809
-0.4184977412,7.3999996185,-0.2736048698
-0.4293323755,11.0000000000,-0.2562688291
-0.4184977412,11.0000000000,-0.2736048698
-0.8480069033,0.0000000000,-0.5299851809
-0.4184977412,7.3999996185,-0.2736048698
-0.4293323755,7.4000000954,-0.2562688291
-0.4293323755,11.0000000000,-0.2562688291
-0.8480069033,0.0000000000,-0.5299851809
-0.4184977412,2.5999999046,-0.2736048698
-0.4293323755,7.4000000954,-0.2562688291
-0.4184977412,7.3999996185,-0.2736048698
-0.8480069033,0.0000000000,-0.5299851809
-0.4184977412,2.5999999046,-0.2736048698
-0.4293323755,2.6000001431,-0.2562688291
-0.4293323755,7.4000000954,-0.2562688291
-0.8480069033,0.0000000000,-0.5299851809
-0.4184977412,-0.9999999404,-0.2736048698
-0.4293323755,2.6000001431,-0.2562688291
-0.4184977412,2.5999999046,-0.2736048698
-0.8480069033,0.0000000000,-0.5299851809
-0.4184977412,-0.9999999404,-0.2736048698
-0.4293323755,-1.0000000000,-0.2562688291
-0.4293323755,2.6000001431,-0.2562688291
-0.8255861344,0.0000000000,-0.5642761157
-0.4069130421,7.4000000954,-0.2905543149
-0.4184977412,11.0000000000,-0.2736048698
-0.4069130421,11.0000000000,-0.2905543149
-0.8255861344,0.0000000000,-0.5642761157
-0.4069130421,7.4000000954,-0.2905543149
-0.4184977412,7.3999996185,-0.2736048698
-0.4184977412,11.0000000000,-0.2736048698
-0.8255861344,0.0000000000,-0.5642761157
-0.4069130421,2.6000001431,-0.2905543149
-0.4184977412,7.3999996185,-0.2736048698
-0.4069130421,7.4000000954,-0.2905543149
-0.8255861344,0.0000000000,-0.5642761157
-0.4069130421,2.6000001431,-0.2905543149
-0.4184977412,2.5999999046,-0.2736048698
-0.4184977412,7.3999996185,-0.2736048698
-0.8255861344,0.0000000000,-0.5642761157
-0.4069130421,-1.0000000000,-0.2905543149
-0.4184977412,2.5999999046,-0.2736048698
-0.4069130421,2.6000001431,-0.2905543149
-0.8255861344,0.0000000000,-0.5642761157
-0.4069130421,-1.0000000000,-0.2905543149
-0.4184977412,-0.9999999404,-0.2736048698
-0.4184977412,2.5999999046,-0.2736048698
-0.7954692677,0.0000000000,-0.6059939308
-0.3881765902,7.4000000954,-0.3151490688
-0.4069130421,11.0000000000,-0.2905543149
-0.3881765902,11.0000000000,-0.3151490688
-0.7954692677,0.0000000000,-0.6059939308
-0.3881765902,7.4000000954,-0.3151490688
-0.4069130421,7.4000000954,-0.2905543149
-0.4069130421,11.0000000000,-0.2905543149
-0.7954692677,0.0000000000,-0.6059939308
-0.3881765902,2.6000001431,-0.3151490688
-0.4069130421,7.4000000954,-0.2905543149
-0.3881765902,7.4000000954,-0.3151490688
-0.7954692677,0.0000000000,-0.6059939308
-0.3881765902,2.6000001431,-0.3151490688
-0.4069130421,2.6000001431,-0.2905543149
-0.4069130421,7.4000000954,-0.2905543149
-0.7954692677,0.0000000000,-0.6059939308
-0.3881765902,-1.0000000000,-0.3151490688
-0.4069130421,2.6000001431,-0.2905543149
-0.3881765902,2.6000001431,-0.3151490688
-0.7954692677,0.0000000000,-0.6059939308
-0.3881765902,-1.0000000000,-0.3151490688
-0.4069130421,-1.0000000000,-0.2905543149
-0.4069130421,2.6000001431,-0.2905543149
-0.7564291576,0.0000000000,-0.6540756299
-0.3678885996,7.4000000954,-0.3386118412
-0.3881765902,11.0000000000,-0.3151490688
-0.3678885996,11.0000000000,-0.3386118412
-0.7564291576,0.0000000000,-0.6540756299
-0.3678885996,7.4000000954,-0.3386118412
-0.3881765902,7.4000000954,-0.3151490688
-0.3881765902,11.0000000000,-0.3151490688
-0.7564291576,0.0000000000,-0.6540756299
-0.3678885996,2.5999999046,-0.3386118412
-0.3881765902,7.4000000954,-0.3151490688
-0.3678885996,7.4000000954,-0.3386118412
-0.7564291576,0.0000000000,-0.6540756299
-0.3678885996,2.5999999046,-0.3386118412
-0.3881765902,2.6000001431,-0.3151490688
-0.3881765902,7.4000000954,-0.3151490688
-0.7564291576,0.0000000000,-0.6540756299
-0.3678885996,-1.0000000000,-0.3386118412
-0.3881765902,2.6000001431,-0.3151490688
-0.3678885996,2.5999999046,-0.3386118412
-0.7564291576,0.0000000000,-0.6540756299
-0.3678885996,-1.0000000000,-0.3386118412
-0.3881765902,-1.0000000000,-0.3151490688
-0.3881765902,2.6000001431,-0.3151490688
-0.7143885661,0.0000000000,-0.6997492241
-0.3461560011,7.3999996185,-0.3607991040
-0.3678885996,11.0000000000,-0.3386118412
-0.3461560011,10.9999990463,-0.3607991040
-0.7143885661,0.0000000000,-0.6997492241
-0.3461560011,7.3999996185,-0.3607991040
-0.3678885996,7.4000000954,-0.3386118412
-0.3678885996,11.0000000000,-0.3386118412
-0.7143885661,0.0000000000,-0.6997492241
-0.3461560011,2.5999999046,-0.3607991040
-0.3678885996,7.4000000954,-0.3386118412
-0.3461560011,7.3999996185,-0.3607991040
-0.7143885661,0.0000000000,-0.6997492241
-0.3461560011,2.5999999046,-0.3607991040
-0.3678885996,2.5999999046,-0.3386118412
-0.3678885996,7.4000000954,-0.3386118412
-0.7143885661,0.0000000000,-0.6997492241
-0.3461560011,-0.9999999404,-0.3607991040
-0.3678885996,2.5999999046,-0.3386118412
-0.3461560011,2.5999999046,-0.3607991040
-0.7143885661,0.0000000000,-0.6997492241
-0.3461560011,-0.9999999404,-0.3607991040
-0.3678885996,-1.0000000000,-0.3386118412
-0.3678885996,2.5999999046,-0.3386118412
-0.6695823683,0.0000000000,-0.7427378084
-0.3231031001,7.4000000954,-0.3815814257
-0.3461560011,10.9999990463,-0.3607991040
-0.3231031001,11.0000000000,-0.3815814257
-0.6695823683,0.0000000000,-0.7427378084
-0.3231031001,7.4000000954,-0.3815814257
-0.3461560011,7.3999996185,-0.3607991040
-0.3461560011,10.9999990463,-0.3607991040
-0.6695823683,0.0000000000,-0.7427378084
-0.3231031001,2.5999999046,-0.3815814257
-0.3461560011,7.3999996185,-0.3607991040
-0.3231031001,7.4000000954,-0.3815814257
-0.6695823683,0.0000000000,-0.7427378084
-0.3231031001,2.5999999046,-0.3815814257
-0.3461560011,2.5999999046,-0.3607991040
-0.3461560011,7.3999996185,-0.3607991040
-0.6695823683,0.0000000000,-0.7427378084
-0.3231031001,-1.0000000000,-0.3815814257
-0.3461560011,2.5999999046,-0.3607991040
-0.3231031001,2.5999999046,-0.3815814257
-0.6695823683,0.0000000000,-0.7427378084
-0.3231031001,-1.0000000000,-0.3815814257
-0.3461560011,-0.9999999404,-0.3607991040
-0.3461560011,2.5999999046,-0.3607991040
-0.6222709444,0.0000000000,-0.7828019364
-0.2988689840,7.4000000954,-0.4008457959
-0.3231031001,11.0000000000,-0.3815814257
-0.2988689840,11.0000000000,-0.4008457959
-0.6222709444,0.0000000000,-0.7828019364
-0.2988689840,7.4000000954,-0.4008457959
-0.3231031001,7.4000000954,-0.3815814257
-0.3231031001,11.0000000000,-0.3815814257
-0.6222709444,0.0000000000,-0.7828019364
-0.2988689840,2.6000001431,-0.4008457959
-0.3231031001,7.4000000954,-0.3815814257
-0.2988689840,7.4000000954,-0.4008457959
-0.6222709444,0.0000000000,-0.7828019364
-0.2988689840,2.6000001431,-0.4008457959
-0.3231031001,2.5999999046,-0.3815814257
-0.3231031001,7.4000000954,-0.3815814257
-0.6222709444,0.0000000000,-0.7828019364
-0.2988689840,-1.0000000000,-0.4008457959
-0.3231031001,2.5999999046,-0.3815814257
-0.2988689840,2.6000001431,-0.4008457959
-0.6222709444,0.0000000000,-0.7828019364
-0.2988689840,-1.0000000000,-0.4008457959
-0.3231031001,-1.0000000000,-0.3815814257
-0.3231031001,2.5999999046,-0.3815814257
-0.5727449348,0.0000000000,-0.8197336394
-0.2736048698,7.3999996185,-0.4184977412
-0.2988689840,11.0000000000,-0.4008457959
-0.2736048698,11.0000000000,-0.4184977412
-0.5727449348,0.0000000000,-0.8197336394
-0.2736048698,7.3999996185,-0.4184977412
-0.2988689840,7.4000000954,-0.4008457959
-0.2988689840,11.0000000000,-0.4008457959
-0.5727449348,0.0000000000,-0.8197336394
-0.2736048698,2.5999999046,-0.4184977412
-0.2988689840,7.4000000954,-0.4008457959
-0.2736048698,7.3999996185,-0.4184977412
-0.5727449348,0.0000000000,-0.8197336394
-0.2736048698,2.5999999046,-0.4184977412
-0.2988689840,2.6000001431,-0.4008457959
-0.2988689840,7.4000000954,-0.4008457959
-0.5727449348,0.0000000000,-0.8197336394
-0.2736048698,-0.9999999404,-0.4184977412
-0.2988689840,2.6000001431,-0.4008457959
-0.2736048698,2.5999999046,-0.4184977412
-0.5727449348,0.0000000000,-0.8197336394
-0.2736048698,-0.9999999404,-0.4184977412
-0.2988689840,-1.0000000000,-0.4008457959
-0.2988689840,2.6000001431,-0.4008457959
-0.5213212064,0.0000000000,-0.8533605333
-0.2474710941,7.4000000954,-0.4344629645
-0.2736048698,11.0000000000,-0.4184977412
-0.2474710941,11.0000000000,-0.4344629645
-0.5213212064,0.0000000000,-0.8533605333
-0.2474710941,7.4000000954,-0.4344629645
-0.2736048698,7.3999996185,-0.4184977412
-0.2736048698,11.0000000000,-0.4184977412
-0.5213212064,0.0000000000,-0.8533605333
-0.2474710941,2.6000001431,-0.4344629645
-0.2736048698,7.3999996185,-0.4184977412
-0.2474710941,7.4000000954,-0.4344629645
-0.5213212064,0.0000000000,-0.8533605333
-0.2474710941,2.6000001431,-0.4344629645
-0.2736048698,2.5999999046,-0.4184977412
-0.2736048698,7.3999996185,-0.4184977412
-0.5213212064,0.0000000000,-0.8533605333
-0.2474710941,-1.0000000000,-0.4344629645
-0.2736048698,2.5999999046,-0.4184977412
-0.2474710941,2.6000001431,-0.4344629645
-0.5213212064,0.0000000000,-0.8533605333
-0.2474710941,-1.0000000000,-0.4344629645
-0.2736048698,-0.9999999404,-0.4184977412
-0.2736048698,2.5999999046,-0.4184977412
-0.4683205311,0.0000000000,-0.8835586456
-0.2206337154,7.4000000954,-0.4486878216
-0.2474710941,11.0000000000,-0.4344629645
-0.2206337154,11.0000000000,-0.4486878216
-0.4683205311,0.0000000000,-0.8835586456
-0.2206337154,7.4000000954,-0.4486878216
-0.2474710941,7.4000000954,-0.4344629645
-0.2474710941,11.0000000000,-0.4344629645
-0.4683205311,0.0000000000,-0.8835586456
-0.2206337154,2.5999999046,-0.4486878216
-0.2474710941,7.4000000954,-0.4344629645
-0.2206337154,7.4000000954,-0.4486878216
-0.4683205311,0.0000000000,-0.8835586456
-0.2206337154,2.5999999046,-0.4486878216
-0.2474710941,2.6000001431,-0.4344629645
-0.2474710941,7.4000000954,-0.4344629645
-0.4683205311,0.0000000000,-0.8835586456
-0.2206337154,-1.0000000000,-0.4486878216
-0.2474710941,2.6000001431,-0.4344629645
-0.2206337154,2.5999999046,-0.4486878216
-0.4683205311,0.0000000000,-0.8835586456
-0.2206337154,-1.0000000000,-0.4486878216
-0.2474710941,-1.0000000000,-0.4344629645
-0.2474710941,2.6000001431,-0.4344629645
-0.4140825550,0.0000000000,-0.9102393299
-0.1932612956,7.4000000954,-0.4611399770
-0.2206337154,11.0000000000,-0.4486878216
-0.1932612956,11.0000000000,-0.4611399770
-0.4140825550,0.0000000000,-0.9102393299
-0.1932612956,7.4000000954,-0.4611399770
-0.2206337154,7.4000000954,-0.4486878216
-0.2206337154,11.0000000000,-0.4486878216
-0.4140825550,0.0000000000,-0.9102393299
-0.1932612956,2.5999999046,-0.4611399770
-0.2206337154,7.4000000954,-0.4486878216
-0.1932612956,7.4000000954,-0.4611399770
-0.4140825550,0.0000000000,-0.9102393299
-0.1932612956,2.5999999046,-0.4611399770
-0.2206337154,2.5999999046,-0.4486878216
-0.2206337154,7.4000000954,-0.4486878216
-0.4140825550,0.0000000000,-0.9102393299
-0.1932612956,-1.0000000000,-0.4611399770
-0.2206337154,2.5999999046,-0.4486878216
-0.1932612956,2.5999999046,-0.4611399770
-0.4140825550,0.0000000000,-0.9102393299
-0.1932612956,-1.0000000000,-0.4611399770
-0.2206337154,-1.0000000000,-0.4486878216
-0.2206337154,2.5999999046,-0.4486878216
-0.3589418527,0.0000000000,-0.9333599233
-0.1655217111,7.4000000954,-0.4718077779
-0.1932612956,11.0000000000,-0.4611399770
-0.1655217111,11.0000000000,-0.4718077779
-0.3589418527,0.0000000000,-0.9333599233
-0.1655217111,7.4000000954,-0.4718077779
-0.1932612956,7.4000000954,-0.4611399770
-0.1932612956,11.0000000000,-0.4611399770
-0.3589418527,0.0000000000,-0.9333599233
-0.1655217111,2.6000001431,-0.4718077779
-0.1932612956,7.4000000954,-0.4611399770
-0.1655217111,7.4000000954,-0.4718077779
-0.3589418527,0.0000000000,-0.9333599233
-0.1655217111,2.6000001431,-0.4718077779
-0.1932612956,2.5999999046,-0.4611399770
-0.1932612956,7.4000000954,-0.4611399770
-0.3589418527,0.0000000000,-0.9333599233
-0.1655217111,-1.0000000000,-0.4718077779
-0.1932612956,2.5999999046,-0.4611399770
-0.1655217111,2.6000001431,-0.4718077779
-0.3589418527,0.0000000000,-0.9333599233
-0.1655217111,-1.0000000000,-0.4718077779
-0.1932612956,-1.0000000000,-0.4611399770
-0.1932612956,2.5999999046,-0.4611399770
-0.3032316799,0.0000000000,-0.9529168633
-0.1375791132,7.4000000954,-0.4806995094
-0.1655217111,11.0000000000,-0.4718077779
-0.1375791132,11.0000000000,-0.4806995094
-0.3032316799,0.0000000000,-0.9529168633
-0.1375791132,7.4000000954,-0.4806995094
-0.1655217111,7.4000000954,-0.4718077779
-0.1655217111,11.0000000000,-0.4718077779
-0.3032316799,0.0000000000,-0.9529168633
-0.1375791132,2.6000001431,-0.4806995094
-0.1655217111,7.4000000954,-0.4718077779
-0.1375791132,7.4000000954,-0.4806995094
-0.3032316799,0.0000000000,-0.9529168633
-0.1375791132,2.6000001431,-0.4806995094
-0.1655217111,2.6000001431,-0.4718077779
-0.1655217111,7.4000000954,-0.4718077779
-0.3032316799,0.0000000000,-0.9529168633
-0.1375791132,-1.0000000000,-0.4806995094
-0.1655217111,2.6000001431,-0.4718077779
-0.1375791132,2.6000001431,-0.4806995094
-0.3032316799,0.0000000000,-0.9529168633
-0.1375791132,-1.0000000000,-0.4806995094
-0.1655217111,-1.0000000000,-0.4718077779
-0.1655217111,2.6000001431,-0.4718077779
-0.2472722233,0.0000000000,-0.9689460499
-0.1095912382,7.3999996185,-0.4878419340
-0.1375791132,11.0000000000,-0.4806995094
-0.1095912382,11.0000000000,-0.4878419340
-0.2472722233,0.0000000000,-0.9689460499
-0.1095912382,7.3999996185,-0.4878419340
-0.1375791132,7.4000000954,-0.4806995094
-0.1375791132,11.0000000000,-0.4806995094
-0.2472722233,0.0000000000,-0.9689460499
-0.1095912382,2.5999999046,-0.4878419340
-0.1375791132,7.4000000954,-0.4806995094
-0.1095912382,7.3999996185,-0.4878419340
-0.2472722233,0.0000000000,-0.9689460499
-0.1095912382,2.5999999046,-0.4878419340
